timestamp,open,high,low,close,volume,sma_7,sma_25,rsi_14
2020-01-01 00:00:00,9941.653924650302,10077.678060184802,9794.374635648228,9873.136564517183,332276.9035893403,,,55.58987840566324
2020-01-01 04:00:00,9814.62158270982,9945.907975911818,9744.947952221963,9842.860466838729,655772.3407319548,,,57.23439794217697
2020-01-01 08:00:00,9785.040505000117,9930.861414056428,9716.98160986502,9846.170751150552,318081.0448960379,,,45.52361881226933
2020-01-01 12:00:00,9850.977422960295,10016.861374624976,9764.77956820883,9892.31633029132,230993.03866429077,,,46.279224686394585
2020-01-01 16:00:00,9835.361864490089,9993.85079841893,9696.451298263717,9781.546286272118,654882.0571447172,,,46.820607261031036
2020-01-01 20:00:00,9778.26209130816,9887.841897809889,9618.174934097233,9686.272985428914,372399.46822750726,,,51.56536677176418
2020-01-02 00:00:00,9657.601515847045,9811.456707010895,9595.131457564441,9762.35319727429,615381.9559244434,9812.093797396157,,57.22111733864604
2020-01-02 04:00:00,9708.647420140984,9908.327527550262,9676.349594099862,9779.784051657847,838004.2641316425,9798.757724130539,,46.00142881788934
2020-01-02 08:00:00,9705.082374437245,9895.35693024186,9677.24666244941,9803.859879242127,716739.5020069582,9793.186211616738,,46.39376176751077
2020-01-02 12:00:00,9773.865766953835,9909.744807821378,9656.497796393714,9723.539001910434,446148.1059970128,9775.667390296721,,58.503007844092394
2020-01-02 16:00:00,9677.767041320687,9784.785637930143,9477.979627271503,9553.578191880833,461206.1381751447,9727.27622766665,,61.627798968629705
2020-01-02 20:00:00,9514.502825573101,9625.679898682289,9394.960824185775,9525.874449728974,395871.64403137844,9690.751679589059,,23.29449084164718
2020-01-03 00:00:00,9527.781997174781,9619.228918247556,9339.722315421825,9439.893212596526,472843.8770390056,9655.554569184433,,68.08778260660229
2020-01-03 04:00:00,9416.03378337512,9638.87996736608,9407.805816334505,9557.733517665489,685483.4088208331,9626.323186383175,,61.22693254481231
2020-01-03 08:00:00,9538.916996281348,9590.942304076896,9404.429586233331,9527.525113552,599260.8113755467,9590.286195225197,,45.01909133731198
2020-01-03 12:00:00,9511.986843577417,9620.945900990722,9395.12296361109,9534.632760165403,392586.8988307609,9551.825178214236,,69.04662588512078
2020-01-03 16:00:00,9506.398071582671,9629.96138399258,9437.53244462754,9515.333795718281,329390.21752373676,9522.081577329644,,60.9943723053447
2020-01-03 20:00:00,9462.92359595929,9661.020202275367,9425.362132170447,9626.385197657093,589622.3554189301,9532.482578154824,,48.67004573152907
2020-01-04 00:00:00,9596.686692649346,9747.314262895054,9520.95028586482,9651.261541072605,592296.157777836,9550.395019775342,,35.841674623387064
2020-01-04 04:00:00,9604.18858147125,9752.385403964485,9507.320406988594,9666.108192578218,535413.6805940658,9582.711445487013,,46.56238450756645
2020-01-04 08:00:00,9672.210746290022,9826.432297729221,9597.853827114704,9728.399018436383,473108.80803929706,9607.092231311426,,69.00175766126732
2020-01-04 12:00:00,9718.04711469938,9825.75187288542,9593.977276280079,9682.916028731212,396989.46556567505,9629.290933479886,,47.36353204808294
2020-01-04 16:00:00,9651.176685301793,9764.211621857308,9586.727441243664,9690.508150013633,767100.6693095564,9651.558846315345,,59.04848142590032
2020-01-04 20:00:00,9678.189981084693,9869.774719854733,9615.761166230068,9769.94438009149,832323.256039091,9687.93178694009,,30.594988451775688
2020-01-05 00:00:00,9738.993325292471,9867.20550274925,9694.461428883804,9770.940591230546,554184.8007410698,9708.582557450585,9689.314946228087,45.062309086495276
2020-01-05 04:00:00,9724.290453989317,9907.05863056644,9619.179206157954,9688.095027925141,557854.4816906825,9713.844484143803,9681.913284764407,49.03087815492509
2020-01-05 08:00:00,9665.715315476446,9761.984547323582,9539.634082406057,9688.062274547148,926884.2343633213,9716.980781567936,9675.721357072744,48.97455844749246
2020-01-05 12:00:00,9650.7640048485,9839.367642682113,9612.259525131374,9729.829605743886,753426.9763307356,9717.185151183294,9671.067711256475,36.27373513930878
2020-01-05 16:00:00,9681.366724249596,9838.160841127352,9625.549185627966,9737.429562875863,882352.4982478932,9724.972798918245,9664.87224055986,45.945293784740976
2020-01-05 20:00:00,9721.785189926239,9819.220427876313,9567.457760880974,9604.22973325306,541295.8494226175,9712.647310809592,9657.779578439096,56.82090808137673
2020-01-06 00:00:00,9611.569484418784,9667.516948786573,9491.055673557346,9605.173774736591,390528.0650888528,9689.108652901748,9654.535610011402,68.5221128371118
